Source File,Event/Location Name,Author Name,Book Title,Copies Sent,Manual Sold,Returned,Revenue,POS Sold
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Divya Chakraborty,Bound by Unconditional Love,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Vandana Shrivastava,Died & Back,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Jaishree Laxmikant,Operation Sarp Vinash,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Jaishree Laxmikant,Coomar - Story of Major Sudhir Walia,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Ritu Rawat,Justice and Jokes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Nandini Cardoso,Kaleidoscope,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Gautam Mayekar,I am so Hacked,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Gautam Mayekar,Stoned,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Saroj Salelkar,Arjun in Me,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Bijall Sheth,Dream Pregnancy,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Bijall Sheth,Whispers from the Womb,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Nisha Shenoy,The War of Worth,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Nisha Shenoy,The Friday Girl,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Mukesh Vaswani,Dream Build Scale,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Saroj Salelkar,The 1 Second Shift to Emotopnal Resilience,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Saroj Salelkar,The 1 Second Shift to Emotopnal Resilience Workbook,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Sanmay Salelkar,Sam Steel and the School of Undead,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Sanjay Koul,The Missing Link,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Bindu Unnikrishnan,Spilled Coffee,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Bindu Unnikrishnan,Sonarelle,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Shefali Arora,Peers & Fears,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Shefali Arora,Dare Dream Travel,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Books for Mangalore Airport ,Cdr Satish Yadav,Humour Beyond Borders,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Cdr Shiv Mathur,Meditation & Spirituality : A Philosophy,12,12,0,3600.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Cdr Shiv Mathur,Spiritual Encounters - Meeting the Himalayan Yogis,6,6,0,3600.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Cdr Shiv Mathur,Social Pandemic - A Terminally ill Modern Society,6,6,0,2100.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Cdr Shiv Mathur,Science & Spirituality - Understanding Cosmic and Human Science,10,10,0,4800.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Jasbir Basu,The Invisible Thread,7,3,4,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Jasbir Basu,The Last Wish - Echoes of the Departed,7,7,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Lakshmi,Quantum Healing,2,2,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Lakshmi,Scrolls of Virtue,10,10,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Lakshmi,The Timeless Triad - Part-1,14,14,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Lakshmi,The Timeless Triad - Part-2,8,8,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Lakshmi,Horror Mangta Kya,9,9,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Lakshmi,From Ka to Ki,11,11,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Uma Yogananda,One Life and the Road - A Tapestry of Emotions,7,4,3,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Uma Yogananda,One Life and the Betrayal - A Sequel,8,8,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Rajesh Wattamwar,Redefining Wealth,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Vaishali Jog,Fletcherism,7,0,7,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Cdr Madhavi,Yoga for Runners,27,27,0,10773.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Cdr Madhavi,30 Minutes A Day,29,29,0,8671.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Chetna Bhatia,The Silent Wisdom of Childhood,10,10,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Chetna Bhatia,Whimsical Tales of Whispers and Wonders,10,8,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Chetna Bhatia,Unspoken Feelings,10,6,4,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Srishti Jain,Culpable,7,5,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Anita Sharma,The EnQ Mantra,4,3,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Padma C,Leadership in Action,6,6,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Padma C,Applied Spirituality,7,6,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Nitesh Pandey,The Curious Case of Dr Pragyan Parker,6,6,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-1,14,1,13,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-2,6,2,4,600.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Shivani Sabharwal,Osum's Colouring Book,10,9,1,1350.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Nima Mankar,Reaping Rewards,8,1,7,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Nima Mankar,"Dear You… Yours Truly, Kavita",7,1,6,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Reyanshi Chouhan,The Infinite Triangle,6,3,3,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Surekha Sule,"Open the Book, Close the Chapter",6,0,6,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Prachi Saluja,Emotional Alchemy,6,3,3,1650.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Deepti Kolte,The Light at the Edges,7,3,4,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Deepti Kolte,Unfinished Love,8,5,3,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,LtCol Vineet Kumar,Mayan Routes Indian Roots,7,5,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Nishit Gupta,The Unnamed Train,6,5,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Ramita Sengupta,The Eclipsed Sun,6,1,5,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Divya Chakraborty,Beneath her Silence,6,3,3,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Divya Chakraborty,Bound by Unconditional Love,6,2,4,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Vandana Shrivastava,Died & Back,5,0,5,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Jaishree Laxmikant,Operation Sarp Vinash,7,2,5,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Jaishree Laxmikant,Coomar - Story of Major Sudhir Walia,6,4,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Deepak Phadnis,Divine verse Abhang Gatha - Sant Tukaram Vol-1 300 verses,7,5,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Deepak Phadnis,Divine verse Abhang Gatha - Sant Tukaram 52 verses,7,7,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Deepak Phadnis,Pandharpur Wari,7,1,6,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Nitin Kare,The Borrowed Identity,6,4,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Amita Samant,The Mysterious Creepers of Pinewood,7,6,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Goa Book Fair,Nandini Cardoso,Kaleidoscope,8,7,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,S.No,S.No,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,1,1,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,2,2,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,3,3,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,4,4,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,5,5,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,6,6,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,7,7,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,8,8,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,9,9,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,10,10,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,11,11,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,12,12,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,13,13,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,14,14,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,15,15,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,16,16,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,17,17,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,18,18,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,19,19,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,20,20,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,21,21,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,22,22,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,23,23,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,24,24,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,25,25,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,26,26,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,27,27,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,28,28,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,29,29,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,30,30,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,31,31,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,32,32,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,33,33,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,34,34,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,35,35,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,36,36,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,37,37,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,38,38,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,39,39,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,40,40,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,41,41,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,42,42,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,43,43,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,44,44,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,45,45,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,46,46,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,47,47,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,48,48,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,49,49,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,50,50,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,51,51,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,52,52,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,53,53,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,54,54,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,55,55,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,56,56,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,57,57,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,58,58,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,59,59,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,60,60,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,61,61,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,62,62,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,63,63,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,64,64,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,65,65,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,66,66,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,67,67,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,68,68,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,69,69,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,70,70,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,71,71,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,72,72,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,73,73,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,74,74,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,75,75,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,76,76,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,77,77,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,78,78,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,79,79,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Dehradun Book Fair,80,80,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cdr Shiv Mathur,Meditation & Spirituality : A Philosophy,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cdr Shiv Mathur,Spiritual Encounters - Meeting the Himalayan Yogis,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cdr Shiv Mathur,Social Pandemic - A Terminally ill Modern Society,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cdr Shiv Mathur,Science & Spirituality - Understanding Cosmic and Human Science,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Jasbir Basu,The Invisible Thread,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Jasbir Basu,The Last Wish - Echoes of the Departed,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Jasbir Basu,Not Without My Mother,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Lakshmi,Quantum Healing,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Lakshmi,Pages of Power,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Lakshmi,Scrolls of Virtue,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Lakshmi,The Timeless Triad - Part-1,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Lakshmi,The Timeless Triad - Part-2,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Lakshmi,Horror Mangta Kya,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Lakshmi,From Ka to Ki,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Uma Yogananda,One Life and the Road - A Tapestry of Emotions,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Uma Yogananda,One Life and the Betrayal - A Sequel,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Uma Yogananda,Echoes of the Past,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Uma Yogananda,Women  of History,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Vaishali Jog,Fletcherism,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cdr Madhavi,Yoga for Runners,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cdr Madhavi,30 Minutes A Day,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Chetna Bhatia,The Whimsical Tales of Whispers & Wonders,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Chetna Bhatia,The Silent Wisdom of Childhood,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Srishti Jain,Culpable,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Padma C,Applied Spirituality,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Padma C,Leadership in Action,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Nitesh Pandey,The Curious Case of Dr Pragyan Parker,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-1,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Shivani Sabharwal,Osum's Ocean Odyssey : Discovering Wonders and Friends Under The Sea-2,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Nima Mankar,"Dear You… Yours Truly, Kavita",2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Reyanshi Chouhan,The Infinite Triangle,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Surekha Sule,"Open the Book, Close the Chapter",2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Prachi Saluja,Emotional Alchemy,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Deepti Kolte,The Light at the Edges,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Sanjay Lazar,Stories of Courage - Vol-1,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Sanjay Lazar,Stories of Courage - Vol-2,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Sanjay Lazar,Stories of Courage - Vol-3,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,LtCol Vineet Kumar,Mayan Routes Indian Roots,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Nishit Gupta,The Unnamed Train,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Ramita Sengupta,The Eclipsed Sun,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Divya Chakraborty,Beneath her Silence,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Divya Chakraborty,Bound by Unconditional Love,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Vandana Shrivastava,Died & Back,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Jaishree Laxmikant,Operation Sarp Vinash,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Jaishree Laxmikant,Coomar - Story of Major Sudhir Walia,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Ritu Rawat,Justice and Jokes,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Gautam Mayekar,I am so Hacked,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Gautam Mayekar,Stoned,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Amita Samant,Mystrious Pinewood,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Saroj Salelkar,Arjun in Me,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Deepak Phadnis,Divine verse Abhang Gatha - Sant Tukaram Vol-1,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Deepak Phadnis,Pandharpur Wari,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Bijall Sheth,Dream Pregnancy,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Bijall Sheth,Whispers from the Womb,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Nisha Shenoy,War of Worth,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Anita Sharma,EnQ Mantra,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Anita Sharma,The Cantonment Chronicles,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Mukesh Vaswani,"Dream, Build, Scale",2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Nisha Shenoy,The Friday Girl,2,0,2,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Deepti Kolte,Unfinished Love,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Vinay Vaidya,The Jar of Secret Numbers,1,0,1,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Geetmala Jalota,The Shattered Ceiling,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Geetmala Jalota,Have the Women Left Venus,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cmde Sanjay Tewari,The Baby Burped on my Battledress,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Nisha Shenoy,The Flawed Girl,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Nitin Kare,Borrowed Identity,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Shefali Arora,Peers and Fears,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Bindu Unnikrishnan,Spilled Coffee,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Vishwanath Alluri,Enlightened Manager,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Chetna Bhatia,In her Tiny Shoes,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Sanjay Koul,The Missing Link,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Bindu Unnikrishnan,Sonarelle,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Shefali Arora,Dare Dream Travel,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Kolkata Airport,Cdr Satish Yadav,Humour Beyond Borders,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Cdr Shiv Mathur,Meditation & Spirituality : A Philosophy,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Cdr Shiv Mathur,Spiritual Encounters - Meeting the Himalayan Yogis,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Cdr Shiv Mathur,Social Pandemic - A Terminally ill Modern Society,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Cdr Shiv Mathur,Science & Spirituality - Understanding Cosmic and Human Science,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Jasbir Basu,The Invisible Thread,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Jasbir Basu,The Last Wish - Echoes of the Departed,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Jasbir Basu,Not Without My Mother,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Lakshmi,Pages of Power,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Lakshmi,Scrolls of Virtue,0,0,0,0.0,0
Pune Authors Association Data Base (1).xlsx,Trivendrum Airport ,Lakshmi,The Timeless Triad - Part-1,0,0,0,0.0,0
